rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,slider_values,block,choices,label_selected
null,imagesDupe/object4.jpg,null,image-button-response,33,2.0.0,70997,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,34,2.0.0,71999,"[""14"",""16"",""85""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,35,2.0.0,74001,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,36,2.0.0,75003,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,37,2.0.0,77005,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,38,2.0.0,78008,"[""14"",""16"",""85""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,39,2.0.0,80010,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,40,2.0.0,81013,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,41,2.0.0,83016,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,42,2.0.0,84019,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,43,2.0.0,86021,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,44,2.0.0,87024,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,45,2.0.0,89027,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,46,2.0.0,90030,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,47,2.0.0,92033,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,48,2.0.0,93036,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,49,2.0.0,95038,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,50,2.0.0,96042,"[""14"",""16"",""85""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,51,2.0.0,98045,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,52,2.0.0,99048,"[""14"",""16"",""85""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,53,2.0.0,101051,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,54,2.0.0,102053,"[""14"",""16"",""85""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,55,2.0.0,104056,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,56,2.0.0,105059,"[""14"",""16"",""85""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,57,2.0.0,107061,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,58,2.0.0,108065,"[""14"",""16"",""85""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,59,2.0.0,110067,"[""14"",""16"",""85""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,60,2.0.0,111071,"[""14"",""16"",""85""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,61,2.0.0,113073,"[""14"",""16"",""85""]",observation,,
3078,"<h3>Production Instructions</h3>  <p>Next, you will be shown the same objects again.   Please name these objects like you saw in the observation stage.   This will repeat several times.</p>",0,html-button-response,62,2.0.0,116152,"[""14"",""16"",""85""]",,,
3332,imagesDupe/object1.jpg,0,image-button-response,63,2.0.0,119485,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
1431,imagesDupe/object1.jpg,0,image-button-response,64,2.0.0,120921,"[""14"",""16"",""85""]",,,
1195,imagesDupe/object2.jpg,1,image-button-response,65,2.0.0,122118,"[""14"",""16"",""85""]",production,"[""tas"",""qar""]",qar
596,imagesDupe/object2.jpg,0,image-button-response,66,2.0.0,122715,"[""14"",""16"",""85""]",,,
1136,imagesDupe/object1.jpg,0,image-button-response,67,2.0.0,123852,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
642,imagesDupe/object1.jpg,0,image-button-response,68,2.0.0,124495,"[""14"",""16"",""85""]",,,
1129,imagesDupe/object1.jpg,0,image-button-response,69,2.0.0,125625,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
526,imagesDupe/object1.jpg,0,image-button-response,70,2.0.0,126152,"[""14"",""16"",""85""]",,,
1235,imagesDupe/object1.jpg,0,image-button-response,71,2.0.0,127388,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
492,imagesDupe/object1.jpg,0,image-button-response,72,2.0.0,127881,"[""14"",""16"",""85""]",,,
1754,imagesDupe/object4.jpg,0,image-button-response,73,2.0.0,129636,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
565,imagesDupe/object4.jpg,0,image-button-response,74,2.0.0,130203,"[""14"",""16"",""85""]",,,
954,imagesDupe/object2.jpg,0,image-button-response,75,2.0.0,131158,"[""14"",""16"",""85""]",production,"[""qar"",""tas""]",qar
485,imagesDupe/object2.jpg,0,image-button-response,76,2.0.0,131644,"[""14"",""16"",""85""]",,,
699,imagesDupe/object2.jpg,0,image-button-response,77,2.0.0,132344,"[""14"",""16"",""85""]",production,"[""qar"",""tas""]",qar
421,imagesDupe/object2.jpg,0,image-button-response,78,2.0.0,132766,"[""14"",""16"",""85""]",,,
1398,imagesDupe/object4.jpg,0,image-button-response,79,2.0.0,134165,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
456,imagesDupe/object4.jpg,0,image-button-response,80,2.0.0,134623,"[""14"",""16"",""85""]",,,
1226,imagesDupe/object1.jpg,1,image-button-response,81,2.0.0,135850,"[""14"",""16"",""85""]",production,"[""pax"",""fep""]",fep
548,imagesDupe/object1.jpg,0,image-button-response,82,2.0.0,136399,"[""14"",""16"",""85""]",,,
1012,imagesDupe/object4.jpg,0,image-button-response,83,2.0.0,137413,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
479,imagesDupe/object4.jpg,0,image-button-response,84,2.0.0,137893,"[""14"",""16"",""85""]",,,
959,imagesDupe/object2.jpg,0,image-button-response,85,2.0.0,138853,"[""14"",""16"",""85""]",production,"[""qar"",""tas""]",qar
425,imagesDupe/object2.jpg,0,image-button-response,86,2.0.0,139279,"[""14"",""16"",""85""]",,,
626,imagesDupe/object4.jpg,0,image-button-response,87,2.0.0,139905,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
480,imagesDupe/object4.jpg,0,image-button-response,88,2.0.0,140387,"[""14"",""16"",""85""]",,,
556,imagesDupe/object4.jpg,0,image-button-response,89,2.0.0,140944,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
475,imagesDupe/object4.jpg,0,image-button-response,90,2.0.0,141420,"[""14"",""16"",""85""]",,,
1040,imagesDupe/object2.jpg,1,image-button-response,91,2.0.0,142461,"[""14"",""16"",""85""]",production,"[""tas"",""qar""]",qar
410,imagesDupe/object2.jpg,0,image-button-response,92,2.0.0,142873,"[""14"",""16"",""85""]",,,
909,imagesDupe/object2.jpg,0,image-button-response,93,2.0.0,143782,"[""14"",""16"",""85""]",production,"[""qar"",""tas""]",qar
566,imagesDupe/object2.jpg,0,image-button-response,94,2.0.0,144350,"[""14"",""16"",""85""]",,,
798,imagesDupe/object2.jpg,1,image-button-response,95,2.0.0,145148,"[""14"",""16"",""85""]",production,"[""tas"",""qar""]",qar
395,imagesDupe/object2.jpg,0,image-button-response,96,2.0.0,145545,"[""14"",""16"",""85""]",,,
1191,imagesDupe/object1.jpg,0,image-button-response,97,2.0.0,146736,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
473,imagesDupe/object1.jpg,0,image-button-response,98,2.0.0,147211,"[""14"",""16"",""85""]",,,
1565,imagesDupe/object2.jpg,1,image-button-response,99,2.0.0,148777,"[""14"",""16"",""85""]",production,"[""tas"",""qar""]",qar
635,imagesDupe/object2.jpg,0,image-button-response,100,2.0.0,149413,"[""14"",""16"",""85""]",,,
1419,imagesDupe/object1.jpg,1,image-button-response,101,2.0.0,150834,"[""14"",""16"",""85""]",production,"[""pax"",""fep""]",fep
509,imagesDupe/object1.jpg,0,image-button-response,102,2.0.0,151344,"[""14"",""16"",""85""]",,,
1417,imagesDupe/object1.jpg,1,image-button-response,103,2.0.0,152762,"[""14"",""16"",""85""]",production,"[""pax"",""fep""]",fep
508,imagesDupe/object1.jpg,0,image-button-response,104,2.0.0,153271,"[""14"",""16"",""85""]",,,
1624,imagesDupe/object4.jpg,1,image-button-response,105,2.0.0,154896,"[""14"",""16"",""85""]",production,"[""buv"",""cal""]",cal
473,imagesDupe/object4.jpg,0,image-button-response,106,2.0.0,155370,"[""14"",""16"",""85""]",,,
1749,imagesDupe/object1.jpg,0,image-button-response,107,2.0.0,157120,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
389,imagesDupe/object1.jpg,0,image-button-response,108,2.0.0,157510,"[""14"",""16"",""85""]",,,
2869,imagesDupe/object4.jpg,0,image-button-response,109,2.0.0,160380,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
459,imagesDupe/object4.jpg,0,image-button-response,110,2.0.0,160841,"[""14"",""16"",""85""]",,,
845,imagesDupe/object2.jpg,1,image-button-response,111,2.0.0,161686,"[""14"",""16"",""85""]",production,"[""tas"",""qar""]",qar
449,imagesDupe/object2.jpg,0,image-button-response,112,2.0.0,162136,"[""14"",""16"",""85""]",,,
4290,imagesDupe/object4.jpg,1,image-button-response,113,2.0.0,166427,"[""14"",""16"",""85""]",production,"[""buv"",""cal""]",cal
416,imagesDupe/object4.jpg,0,image-button-response,114,2.0.0,166844,"[""14"",""16"",""85""]",,,
1122,imagesDupe/object4.jpg,0,image-button-response,115,2.0.0,167968,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
507,imagesDupe/object4.jpg,0,image-button-response,116,2.0.0,168476,"[""14"",""16"",""85""]",,,
926,imagesDupe/object1.jpg,0,image-button-response,117,2.0.0,169403,"[""14"",""16"",""85""]",production,"[""fep"",""pax""]",fep
507,imagesDupe/object1.jpg,0,image-button-response,118,2.0.0,169912,"[""14"",""16"",""85""]",,,
1095,imagesDupe/object4.jpg,0,image-button-response,119,2.0.0,171008,"[""14"",""16"",""85""]",production,"[""cal"",""buv""]",cal
461,imagesDupe/object4.jpg,0,image-button-response,120,2.0.0,171470,"[""14"",""16"",""85""]",,,
976,imagesDupe/object2.jpg,1,image-button-response,121,2.0.0,172447,"[""14"",""16"",""85""]",production,"[""tas"",""qar""]",qar
361,imagesDupe/object2.jpg,0,image-button-response,122,2.0.0,172809,"[""14"",""16"",""85""]",,,
12351,<h3>Perception Instructions</h3>  <p>You will be shown the same objects again.   Please rate how often in the <em>Observation Phase</em> you saw each object lable in proportion to each other. </p>,0,html-button-response,123,2.0.0,185161,"[""14"",""16"",""85""]",,,
,,,html-keyboard-response,124,null,196935,"[""14"",""16"",""85""]",,,
2340,<h3>Finished!</h3>  <p style='text-align:left'> Thanks for taking part in our expeirment!</p>,,,,,,,,,
