rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,slider_values,block,choices,label_selected
1153,<h3>Welcome to the experiment</h3>   <p style='text-align:left'>This experiment is designed to test your perceptual word learning boundaries.  By clicking the option below you consent to participate in the expeirment.</p>,0,html-button-response,0,2.0.0,1158,"[""20"",""87"",""72""]",,,
4536,<h3>Observation Instructions</h3>  <p>You will observe three objects being named several times.   Just sit back and watch.</p>,0,html-button-response,1,2.0.0,5694,"[""20"",""87"",""72""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,2,2.0.0,6700,"[""20"",""87"",""72""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,3,2.0.0,8704,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,4,2.0.0,9712,"[""20"",""87"",""72""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,5,2.0.0,11720,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,6,2.0.0,12728,"[""20"",""87"",""72""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,7,2.0.0,14735,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,8,2.0.0,15747,"[""20"",""87"",""72""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,9,2.0.0,17754,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,10,2.0.0,18763,"[""20"",""87"",""72""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,11,2.0.0,20770,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,12,2.0.0,21778,"[""20"",""87"",""72""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,13,2.0.0,23782,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,14,2.0.0,24792,"[""20"",""87"",""72""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,15,2.0.0,26800,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,16,2.0.0,27808,"[""20"",""87"",""72""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,17,2.0.0,29812,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,18,2.0.0,30822,"[""20"",""87"",""72""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,19,2.0.0,32828,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,20,2.0.0,33837,"[""20"",""87"",""72""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,21,2.0.0,35845,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,22,2.0.0,36851,"[""20"",""87"",""72""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,23,2.0.0,38859,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,24,2.0.0,39869,"[""20"",""87"",""72""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,25,2.0.0,41875,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,26,2.0.0,42883,"[""20"",""87"",""72""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,27,2.0.0,44891,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,28,2.0.0,45900,"[""20"",""87"",""72""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,29,2.0.0,47903,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,30,2.0.0,48911,"[""20"",""87"",""72""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,31,2.0.0,50920,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,32,2.0.0,51930,"[""20"",""87"",""72""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,33,2.0.0,53934,"[""20"",""87"",""72""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,34,2.0.0,54939,"[""20"",""87"",""72""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,35,2.0.0,56947,"[""20"",""87"",""72""]",observation,,
