rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,slider_values,block,choices,label_selected
null,imagesDupe/object2.jpg,null,image-button-response,20,2.0.0,188963,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,21,2.0.0,190966,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,22,2.0.0,191970,"[""29"",""20"",""18""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,23,2.0.0,193973,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,24,2.0.0,194977,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,25,2.0.0,196980,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,26,2.0.0,197983,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,27,2.0.0,199986,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,28,2.0.0,200989,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,29,2.0.0,202992,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,30,2.0.0,203996,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,31,2.0.0,205999,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,32,2.0.0,207004,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,33,2.0.0,209007,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,34,2.0.0,210012,"[""29"",""20"",""18""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,35,2.0.0,212014,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,36,2.0.0,213019,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,37,2.0.0,215022,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,38,2.0.0,216026,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,39,2.0.0,218029,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,40,2.0.0,219033,"[""29"",""20"",""18""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,41,2.0.0,221036,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,42,2.0.0,222041,"[""29"",""20"",""18""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,43,2.0.0,224044,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,44,2.0.0,225048,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,45,2.0.0,227051,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,46,2.0.0,228055,"[""29"",""20"",""18""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,47,2.0.0,230059,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,48,2.0.0,231063,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,49,2.0.0,233065,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,50,2.0.0,234069,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,51,2.0.0,236072,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,52,2.0.0,237077,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,53,2.0.0,239080,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object1.jpg,null,image-button-response,54,2.0.0,240084,"[""29"",""20"",""18""]",,,
null,imagesDupe/object1.jpg,null,image-button-response,55,2.0.0,242087,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,56,2.0.0,243091,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,57,2.0.0,245093,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object4.jpg,null,image-button-response,58,2.0.0,246098,"[""29"",""20"",""18""]",,,
null,imagesDupe/object4.jpg,null,image-button-response,59,2.0.0,248101,"[""29"",""20"",""18""]",observation,,
null,imagesDupe/object2.jpg,null,image-button-response,60,2.0.0,249105,"[""29"",""20"",""18""]",,,
null,imagesDupe/object2.jpg,null,image-button-response,61,2.0.0,251108,"[""29"",""20"",""18""]",observation,,
4969,"<h3>Production Instructions</h3>  <p>Next, you will be shown the same objects again.   Please name these objects like you saw in the observation stage.   This will repeat several times.</p>",0,html-button-response,62,2.0.0,256079,"[""29"",""20"",""18""]",,,
2894,imagesDupe/object2.jpg,1,image-button-response,63,2.0.0,258976,"[""29"",""20"",""18""]",production,"[""tas"",""qar""]",qar
1901,imagesDupe/object2.jpg,0,image-button-response,64,2.0.0,260887,"[""29"",""20"",""18""]",,,
3292,imagesDupe/object4.jpg,0,image-button-response,65,2.0.0,264181,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
717,imagesDupe/object4.jpg,0,image-button-response,66,2.0.0,264901,"[""29"",""20"",""18""]",,,
2224,imagesDupe/object4.jpg,0,image-button-response,67,2.0.0,267127,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
612,imagesDupe/object4.jpg,0,image-button-response,68,2.0.0,267742,"[""29"",""20"",""18""]",,,
4247,imagesDupe/object1.jpg,1,image-button-response,69,2.0.0,271991,"[""29"",""20"",""18""]",production,"[""pax"",""fep""]",fep
684,imagesDupe/object1.jpg,0,image-button-response,70,2.0.0,272678,"[""29"",""20"",""18""]",,,
3962,imagesDupe/object4.jpg,0,image-button-response,71,2.0.0,276642,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
630,imagesDupe/object4.jpg,0,image-button-response,72,2.0.0,277274,"[""29"",""20"",""18""]",,,
2360,imagesDupe/object1.jpg,0,image-button-response,73,2.0.0,279636,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
663,imagesDupe/object1.jpg,0,image-button-response,74,2.0.0,280300,"[""29"",""20"",""18""]",,,
1479,imagesDupe/object4.jpg,0,image-button-response,75,2.0.0,281781,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
669,imagesDupe/object4.jpg,0,image-button-response,76,2.0.0,282454,"[""29"",""20"",""18""]",,,
3105,imagesDupe/object1.jpg,0,image-button-response,77,2.0.0,285561,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
596,imagesDupe/object1.jpg,0,image-button-response,78,2.0.0,286159,"[""29"",""20"",""18""]",,,
2831,imagesDupe/object2.jpg,0,image-button-response,79,2.0.0,288992,"[""29"",""20"",""18""]",production,"[""qar"",""tas""]",qar
508,imagesDupe/object2.jpg,0,image-button-response,80,2.0.0,289503,"[""29"",""20"",""18""]",,,
774,imagesDupe/object2.jpg,0,image-button-response,81,2.0.0,290278,"[""29"",""20"",""18""]",production,"[""qar"",""tas""]",qar
410,imagesDupe/object2.jpg,0,image-button-response,82,2.0.0,290691,"[""29"",""20"",""18""]",,,
944,imagesDupe/object2.jpg,1,image-button-response,83,2.0.0,291637,"[""29"",""20"",""18""]",production,"[""tas"",""qar""]",qar
1352,imagesDupe/object2.jpg,0,image-button-response,84,2.0.0,292991,"[""29"",""20"",""18""]",,,
3428,imagesDupe/object4.jpg,0,image-button-response,85,2.0.0,296421,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
459,imagesDupe/object4.jpg,0,image-button-response,86,2.0.0,296883,"[""29"",""20"",""18""]",,,
766,imagesDupe/object4.jpg,0,image-button-response,87,2.0.0,297651,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
362,imagesDupe/object4.jpg,0,image-button-response,88,2.0.0,298015,"[""29"",""20"",""18""]",,,
597,imagesDupe/object4.jpg,0,image-button-response,89,2.0.0,298614,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
337,imagesDupe/object4.jpg,0,image-button-response,90,2.0.0,298954,"[""29"",""20"",""18""]",,,
2256,imagesDupe/object2.jpg,1,image-button-response,91,2.0.0,301212,"[""29"",""20"",""18""]",production,"[""tas"",""qar""]",qar
515,imagesDupe/object2.jpg,0,image-button-response,92,2.0.0,301729,"[""29"",""20"",""18""]",,,
1617,imagesDupe/object4.jpg,1,image-button-response,93,2.0.0,303348,"[""29"",""20"",""18""]",production,"[""cal"",""buv""]",buv
401,imagesDupe/object4.jpg,0,image-button-response,94,2.0.0,303752,"[""29"",""20"",""18""]",,,
6602,imagesDupe/object1.jpg,1,image-button-response,95,2.0.0,310355,"[""29"",""20"",""18""]",production,"[""pax"",""fep""]",fep
629,imagesDupe/object1.jpg,0,image-button-response,96,2.0.0,310986,"[""29"",""20"",""18""]",,,
993,imagesDupe/object1.jpg,0,image-button-response,97,2.0.0,311981,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
508,imagesDupe/object1.jpg,0,image-button-response,98,2.0.0,312492,"[""29"",""20"",""18""]",,,
945,imagesDupe/object1.jpg,0,image-button-response,99,2.0.0,313439,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
368,imagesDupe/object1.jpg,0,image-button-response,100,2.0.0,313810,"[""29"",""20"",""18""]",,,
2143,imagesDupe/object2.jpg,1,image-button-response,101,2.0.0,315955,"[""29"",""20"",""18""]",production,"[""tas"",""qar""]",qar
434,imagesDupe/object2.jpg,0,image-button-response,102,2.0.0,316392,"[""29"",""20"",""18""]",,,
1016,imagesDupe/object1.jpg,0,image-button-response,103,2.0.0,317410,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
526,imagesDupe/object1.jpg,0,image-button-response,104,2.0.0,317937,"[""29"",""20"",""18""]",,,
1486,imagesDupe/object4.jpg,0,image-button-response,105,2.0.0,319425,"[""29"",""20"",""18""]",production,"[""buv"",""cal""]",buv
461,imagesDupe/object4.jpg,0,image-button-response,106,2.0.0,319887,"[""29"",""20"",""18""]",,,
978,imagesDupe/object1.jpg,0,image-button-response,107,2.0.0,320867,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
409,imagesDupe/object1.jpg,0,image-button-response,108,2.0.0,321280,"[""29"",""20"",""18""]",,,
1067,imagesDupe/object4.jpg,1,image-button-response,109,2.0.0,322348,"[""29"",""20"",""18""]",production,"[""cal"",""buv""]",buv
426,imagesDupe/object4.jpg,0,image-button-response,110,2.0.0,322777,"[""29"",""20"",""18""]",,,
993,imagesDupe/object1.jpg,0,image-button-response,111,2.0.0,323772,"[""29"",""20"",""18""]",production,"[""fep"",""pax""]",fep
451,imagesDupe/object1.jpg,0,image-button-response,112,2.0.0,324225,"[""29"",""20"",""18""]",,,
1236,imagesDupe/object2.jpg,0,image-button-response,113,2.0.0,325463,"[""29"",""20"",""18""]",production,"[""qar"",""tas""]",qar
402,imagesDupe/object2.jpg,0,image-button-response,114,2.0.0,325868,"[""29"",""20"",""18""]",,,
653,imagesDupe/object2.jpg,0,image-button-response,115,2.0.0,326523,"[""29"",""20"",""18""]",production,"[""qar"",""tas""]",qar
362,imagesDupe/object2.jpg,0,image-button-response,116,2.0.0,326887,"[""29"",""20"",""18""]",,,
880,imagesDupe/object2.jpg,1,image-button-response,117,2.0.0,327769,"[""29"",""20"",""18""]",production,"[""tas"",""qar""]",qar
419,imagesDupe/object2.jpg,0,image-button-response,118,2.0.0,328190,"[""29"",""20"",""18""]",,,
1009,imagesDupe/object1.jpg,1,image-button-response,119,2.0.0,329202,"[""29"",""20"",""18""]",production,"[""pax"",""fep""]",fep
394,imagesDupe/object1.jpg,0,image-button-response,120,2.0.0,329598,"[""29"",""20"",""18""]",,,
872,imagesDupe/object2.jpg,1,image-button-response,121,2.0.0,330472,"[""29"",""20"",""18""]",production,"[""tas"",""qar""]",qar
394,imagesDupe/object2.jpg,0,image-button-response,122,2.0.0,330870,"[""29"",""20"",""18""]",,,
4762,"<h3>Perception Instructions</h3>  <p>You will be shown the same objects again.   <em> Please read the instructions carefully. </em>  During the Observation Phase, you saw different object labels.   Please estimate how often you saw each label compared to the others by adjusting the slider.   Move the slider to reflect the ratio of words you observed for each object in the Observation Phase.</p>",0,html-button-response,123,2.0.0,335633,"[""29"",""20"",""18""]",,,
24929,imagesDupe/object6.jpg,50,image-slider-response,124,null,360566,"[""29"",""20"",""18""]",,,
,,,html-keyboard-response,125,null,373191,"[""29"",""20"",""18""]",,,
2127,<h3>Finished!</h3>  <p style='text-align:left'> Thanks for taking part in our expeirment!</p>  <p style='text-align:left'>Click Continue to finish the experiment and see your raw data.   Please notify a team member when the raw data is shown on screen.</p>,0,html-button-response,126,2.0.0,375319,"[""29"",""20"",""18""]",,,
